,Coordinates,Date,Location,Place,Query,ScreenName,Text,TweetId,UserId,Cat,State
2296,,Fri Mar 15 03:00:57 +0000 2019,neo got my back,,Noodles and Company,noodles_127,@_jungwoouwu My dream is to become v rich n successful n like climb the ladder . And then buy every company that tr… https://t.co/DiLmpRjKBp,1106389793322131457,1000086583087788032,healthy,probably not us
2297,,Fri Mar 15 02:53:09 +0000 2019,,,Noodles and Company,SeekingAlpha,$NDLS - Noodles &amp; Company (NDLS) CEO Dave Boennighausen on Q4 2018 Results - Earnings Call Transcript https://t.co/1aqltc1SKB,1106387832216547328,23059499,healthy,probably not us
2298,"{'type': 'Point', 'coordinates': [-93.44435, 44.9659298]}",Fri Mar 15 02:48:44 +0000 2019,"St. Paul, MN","{'id': '555209e7a34626a2', 'url': 'https://api.twitter.com/1.1/geo/id/555209e7a34626a2.json', 'place_type': 'city', 'name': 'Minnetonka', 'full_name': 'Minnetonka, MN', 'country_code': 'US', 'country': 'United States', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-93.5233387, 44.890915], [-93.398853, 44.890915], [-93.398853, 44.978956], [-93.5233387, 44.978956]]]}, 'attributes': {}}",Noodles and Company,tmj_msp_hrta,Looking to score a job at Noodles &amp; Company? You're in luck. Click the link in our bio for the job description and… https://t.co/P6SzuHju24,1106386719564136449,22488346,healthy,mn
2299,,Fri Mar 15 02:06:21 +0000 2019,Cyberspace,,Noodles and Company,bestUStraders,"New post: ""After-Hours News: Noodles &amp; Company and DocuSign Report Earnings"" https://t.co/kDTc0QQjTP",1106376052878860288,571968489,healthy,probably not us
2300,,Fri Mar 15 02:01:34 +0000 2019,Your iPhone/iPad,,Noodles and Company,sharewatchapp,After-Hours News: Noodles &amp; Company and DocuSign Report Earnings https://t.co/uzKeVQbaaK,1106374852246728704,2675135029,healthy,probably not us
2301,,Fri Mar 15 02:00:14 +0000 2019,"Florida, USA",,Noodles and Company,quant_guy,After-Hours News: Noodles &amp;amp; Company and DocuSign Report Earnings https://t.co/tTldRYp0iJ,1106374514647154690,3994558576,healthy,fl
2302,,Fri Mar 15 02:00:05 +0000 2019,,,Noodles and Company,STOCKS247,After-Hours News: Noodles &amp; Company and DocuSign Report Earnings https://t.co/WjfhatTV5o https://t.co/kzEWKJXYlN,1106374476894093312,28274419,healthy,probably not us
2303,,Fri Mar 15 02:00:04 +0000 2019,"New York, London",,Noodles and Company,StockTradersNET,After-Hours News: Noodles &amp; Company and DocuSign Report Earnings https://t.co/nreoTtRzd0 https://t.co/jalrGQhhep,1106374473756737537,716680934712557568,healthy,probably not us
2304,,Fri Mar 15 01:56:39 +0000 2019,"New York, New York",,Noodles and Company,BidBookIQ,After-Hours News: Noodles &amp; Company and DocuSign Report Earnings https://t.co/Vh1a2bmkzb,1106373615023460352,2780755344,healthy,ny
2305,,Fri Mar 15 00:03:03 +0000 2019,Chicago,,Noodles and Company,timmysamuel,"@alplicable Noodles and Company. 

(I don’t have a fav game console)",1106345026110529537,20847887,healthy,probably not us
2306,,Thu Mar 14 23:58:03 +0000 2019,U.S.,,Noodles and Company,NewsToDesk,"$NDLS:

After-Hours News: Noodles &amp; Company and DocuSign Report …:

https://t.co/vxaHe0o5oG",1106343765340504064,2344619544,healthy,probably not us
2307,,Thu Mar 14 23:52:17 +0000 2019,,,Noodles and Company,wallstsolver,"After-Hours News: Noodles &amp; Company and DocuSign Report Earnings

📰 » https://t.co/87CQ8Z3kJV https://t.co/0iRYjCUIsG",1106342314077835266,953788131601502208,healthy,probably not us
2308,,Thu Mar 14 22:41:34 +0000 2019,,,Noodles and Company,_brytttt,Noodles and company is one of the greatest restaurants on this planet,1106324519357165569,2266066643,healthy,probably not us
2309,"{'type': 'Point', 'coordinates': [-95.7616298, 39.0281505]}",Thu Mar 14 21:59:55 +0000 2019,Kansas,"{'id': '835f1b2948575c51', 'url': 'https://api.twitter.com/1.1/geo/id/835f1b2948575c51.json', 'place_type': 'city', 'name': 'Topeka', 'full_name': 'Topeka, KS', 'country_code': 'US', 'country': 'United States', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-95.809606, 38.971524], [-95.571859, 38.971524], [-95.571859, 39.103634], [-95.809606, 39.103634]]]}, 'attributes': {}}",Noodles and Company,tmj_ks_hrta,"Can you recommend anyone for this #FastCasual job in Topeka, KS? Click the link in our bio to see it and more. Team… https://t.co/xDo1gGTb5A",1106314035979415554,88181432,healthy,ks
2310,"{'type': 'Point', 'coordinates': [-116.2852441, 43.6096783]}",Thu Mar 14 21:41:28 +0000 2019,"Boise, ID","{'id': '737fcb9daae404ac', 'url': 'https://api.twitter.com/1.1/geo/id/737fcb9daae404ac.json', 'place_type': 'city', 'name': 'Boise', 'full_name': 'Boise, ID', 'country_code': 'US', 'country': 'United States', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-116.374494, 43.510172], [-116.101508, 43.510172], [-116.101508, 43.685894], [-116.374494, 43.685894]]]}, 'attributes': {}}",Noodles and Company,tmj_IDB_HRTA,"This job is now open at Noodles &amp; Company in #Boise, ID. Follow us and turn on mobile alerts to hear about jobs lik… https://t.co/WjsGgKZ5X3",1106309393228816384,102909398,healthy,id
2311,"{'type': 'Point', 'coordinates': [-93.6987808, 41.6289603]}",Thu Mar 14 21:41:04 +0000 2019,"Des Moines, IA","{'id': '1c67f9d9cbae7f69', 'url': 'https://api.twitter.com/1.1/geo/id/1c67f9d9cbae7f69.json', 'place_type': 'city', 'name': 'Des Moines', 'full_name': 'Des Moines, IA', 'country_code': 'US', 'country': 'United States', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-93.709504, 41.501409], [-93.503235, 41.501409], [-93.503235, 41.6514656], [-93.709504, 41.6514656]]]}, 'attributes': {}}",Noodles and Company,tmj_IAD_HRTA,This Restaurant Staff job might be a great fit for you. Click the link in our bio to see it and more. Team Member a… https://t.co/1zoXMbBuNe,1106309293966389249,99964374,healthy,ia
2312,,Thu Mar 14 21:07:57 +0000 2019,"Las Vegas, NV",,Noodles and Company,CrweWorld,Noodles &amp;amp; Company Announces Fourth Quarter and Fiscal Year 2018 Financial Results https://t.co/x48KbYL6is,1106300957950791680,3318510966,healthy,nv
2313,,Thu Mar 14 21:05:40 +0000 2019,"Marshall, MI",,Noodles and Company,travis_tekiele,"Some thoughts:

12-seed Noodles &amp; Company would destroy 5-seed Bojangles.

The 8 v 9 contest between Jimmy Johns an… https://t.co/JiN0o84CeI",1106300385180946432,76966750,healthy,mi
2314,,Thu Mar 14 20:44:15 +0000 2019,"Milwaukee, Wisconsin","{'id': '2a93711775303f90', 'url': 'https://api.twitter.com/1.1/geo/id/2a93711775303f90.json', 'place_type': 'city', 'name': 'Milwaukee', 'full_name': 'Milwaukee, WI', 'country_code': 'US', 'country': 'United States', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-88.070827, 42.920822], [-87.863758, 42.920822], [-87.863758, 43.1926225], [-88.070827, 43.1926225]]]}, 'attributes': {}}",Noodles and Company,MKECapsFan32,I have with Noodles and company https://t.co/rB88QyzvNG,1106294995181625344,270700857,healthy,wi
2315,,Thu Mar 14 20:31:03 +0000 2019,,,Noodles and Company,sep_sal,"RT @MarketCurrents: $NDLS - Noodles &amp; Company misses by $0.01, misses on revenue https://t.co/HoqgvzgIzp",1106291673703899148,877252219120353281,healthy,probably not us
2316,,Thu Mar 14 20:13:27 +0000 2019,New York,,Noodles and Company,MarketCurrents,"$NDLS - Noodles &amp; Company misses by $0.01, misses on revenue https://t.co/HoqgvzgIzp",1106287244225048576,15296897,healthy,ny
2317,,Thu Mar 14 19:45:12 +0000 2019,,,Noodles and Company,Devthegooner,"@CoCoCherrelle Why do EYE have to buy them when I can get the ""Chief ___________"" to buy zucchini noodles for the w… https://t.co/4S2OVK0ec1",1106280134376652806,2745984093,healthy,probably not us
2318,"{'type': 'Point', 'coordinates': [-76.938801, 38.979995]}",Thu Mar 14 19:00:48 +0000 2019,"Washington, DC","{'id': 'e4c17912c815124d', 'url': 'https://api.twitter.com/1.1/geo/id/e4c17912c815124d.json', 'place_type': 'city', 'name': 'College Park', 'full_name': 'College Park, MD', 'country_code': 'US', 'country': 'United States', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-76.9655961, 38.971053], [-76.903378, 38.971053], [-76.903378, 39.022888], [-76.9655961, 39.022888]]]}, 'attributes': {}}",Noodles and Company,tmj_dc_hrta,"Want to work at Noodles &amp; Company? We're hiring in College Park, MD! Click the link in our bio for details on this… https://t.co/HurWWLE7Vw",1106268963065913344,22453323,healthy,probably not us
2319,,Thu Mar 14 18:53:47 +0000 2019,New Zealand,,Noodles and Company,nunu_noodles,"Husband is honestly gobsmacked, dealing with his old white bosses and doesn't understand why they're making decisio… https://t.co/8bbqimozxG",1106267197297442817,764206139802169344,healthy,probably not us
2320,,Thu Mar 14 18:25:54 +0000 2019,,,Noodles and Company,evan_leiting,"2 girls talking in Noodles and company

Girl 1: “You look skinnier”

 Girl 2: “It’s all the adderall”",1106260178905776133,437164452,healthy,probably not us
2321,,Thu Mar 14 17:45:34 +0000 2019,,,Noodles and Company,ridandy20,"RT @A_Ral10: On God, I saw the whitest girl of all time using chopsticks at noodles and company. I’m not sure if using chopsticks to scarf…",1106250029415714817,163186092,healthy,probably not us
2322,,Thu Mar 14 17:39:52 +0000 2019,Fluffle,,Noodles and Company,A_Ral10,"On God, I saw the whitest girl of all time using chopsticks at noodles and company. I’m not sure if using chopstick… https://t.co/XTljWFfktH",1106248595446136834,970244642,healthy,probably not us
2323,,Thu Mar 14 17:36:42 +0000 2019,"Chicago, IL",,Noodles and Company,goIrishjg,@HarryGorman13 @barstoolsports And noodles and company is terrible,1106247795659411456,3336202325,healthy,il
2324,"{'type': 'Point', 'coordinates': [-96.77988361, 32.78459996]}",Thu Mar 14 17:25:18 +0000 2019,"Dallas, Tx","{'id': '18810aa5b43e76c7', 'url': 'https://api.twitter.com/1.1/geo/id/18810aa5b43e76c7.json', 'place_type': 'city', 'name': 'Dallas', 'full_name': 'Dallas, TX', 'country_code': 'US', 'country': 'United States', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-96.977527, 32.620678], [-96.54598, 32.620678], [-96.54598, 33.019039], [-96.977527, 33.019039]]]}, 'attributes': {}}",Noodles and Company,Yohun,Noodles with garlic and peanuts.  This was oh so good. 😋 #foodie #deepellum #noodles @ Monkey King Noodle Company https://t.co/Zzs3opq8yb,1106244929200758790,15016325,healthy,tx
2325,,Thu Mar 14 16:42:57 +0000 2019,,,Noodles and Company,zadee8080,Cookout as a 10 and Noodles &amp; Company as a 12 is ridiculous as well. Not as bad as Penn Station as a 16 tho. https://t.co/n7Yzzc5Whj,1106234269922406401,744357785622712322,healthy,probably not us
2326,,Thu Mar 14 16:40:02 +0000 2019,"Bowling Green, OH",,Noodles and Company,nbirkemeier,"@aschiavone15 Ready for a hot take....

Chipotle
Culver's
Canes
Noodles and Company

Chipotle wins over cans in the end",1106233535281750018,852676447,healthy,oh
2327,,Thu Mar 14 15:21:39 +0000 2019,"San Jose, CA",,Noodles and Company,tmj_sjc_hrta,"We have 501 jobs open today at Guckenheimer (@GuckenheimerJob), Noodles &amp; Company (@NoodlesCareers), Red Lobster (… https://t.co/2T1cyLysjz",1106213811357253632,22489947,healthy,ca
2328,"{'type': 'Point', 'coordinates': [-92.2963859, 38.9490486]}",Thu Mar 14 15:15:57 +0000 2019,Missouri,"{'id': '2526edd24c06e60c', 'url': 'https://api.twitter.com/1.1/geo/id/2526edd24c06e60c.json', 'place_type': 'admin', 'name': 'Missouri', 'full_name': 'Missouri, USA', 'country_code': 'US', 'country': 'United States', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-95.774704, 35.995476], [-89.098843, 35.995476], [-89.098843, 40.613641], [-95.774704, 40.613641]]]}, 'attributes': {}}",Noodles and Company,tmj_mo_hrta,"See our latest #Columbia, MO #FastCasual job opportunity and click the link in our bio to apply: Shift Supervisor -… https://t.co/ssjhyCTKWd",1106212374904606720,88192950,healthy,mo
2329,,Thu Mar 14 15:01:55 +0000 2019,"Nashville, TN",,Noodles and Company,KicksPlayer,Dropped by @yazootaproom to grab our final embracethefunk 2018 bottle. Treated ourselves to some drunken noodles fr… https://t.co/WUMjcEgDeB,1106208846274531328,492731432,healthy,tn
2330,"{'type': 'Point', 'coordinates': [-114.03582, 46.8374483]}",Thu Mar 14 15:00:18 +0000 2019,Montana,"{'id': '00427d4a5c4a1fc3', 'url': 'https://api.twitter.com/1.1/geo/id/00427d4a5c4a1fc3.json', 'place_type': 'city', 'name': 'Missoula', 'full_name': 'Missoula, MT', 'country_code': 'US', 'country': 'United States', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-114.1203252, 46.780202], [-113.941975, 46.780202], [-113.941975, 46.977998], [-114.1203252, 46.977998]]]}, 'attributes': {}}",Noodles and Company,tmj_mt_hrta,"This job is now open at Noodles &amp; Company in #Missoula, MT. Follow us and turn on mobile alerts to hear about jobs… https://t.co/II75m5CstY",1106208436553842689,88254396,healthy,mt
2331,,Thu Mar 14 14:42:30 +0000 2019,Manchester,,Noodles and Company,FoodmfgUK,"RT @NoodlesCareers: If you are passionate about food and serious about opportunity, Noodles &amp; Co. wants to talk to you! #restaurantjobs #fo…",1106203958136225792,776101315567026177,healthy,probably not us
2332,"{'type': 'Point', 'coordinates': [-77.5856348, 37.647853]}",Thu Mar 14 14:36:45 +0000 2019,In your area,"{'id': '00f4a3ff3550a8b6', 'url': 'https://api.twitter.com/1.1/geo/id/00f4a3ff3550a8b6.json', 'place_type': 'city', 'name': 'Innsbrook', 'full_name': 'Innsbrook, VA', 'country_code': 'US', 'country': 'United States', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-77.605285, 37.63233], [-77.559199, 37.63233], [-77.559199, 37.676572], [-77.605285, 37.676572]]]}, 'attributes': {}}",Noodles and Company,NoodlesCareers,"If you are passionate about food and serious about opportunity, Noodles &amp; Co. wants to talk to you! #restaurantjobs… https://t.co/cb1gDwpOCI",1106202509570277382,2535717440,healthy,probably not us
2333,"{'type': 'Point', 'coordinates': [-86.906759, 40.42427]}",Thu Mar 14 14:23:21 +0000 2019,"Lafayette, IN","{'id': '832ac0728b3e26ac', 'url': 'https://api.twitter.com/1.1/geo/id/832ac0728b3e26ac.json', 'place_type': 'city', 'name': 'West Lafayette', 'full_name': 'West Lafayette, IN', 'country_code': 'US', 'country': 'United States', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-86.999431, 40.406761], [-86.86053, 40.406761], [-86.86053, 40.511402], [-86.999431, 40.511402]]]}, 'attributes': {}}",Noodles and Company,tmj_INL_HRTA,"Want to land a job like ""Assistant General Manager"" at Noodles &amp; Company? Applicant tracking systems look for speci… https://t.co/0yvGCwCOYT",1106199140155908096,100047198,healthy,in
2334,,Thu Mar 14 13:56:21 +0000 2019,"Columbus, OH",,Noodles and Company,tmj_chh_hrta,"We have 1072 jobs open today at Delaware North (@DelNorthCareers), Noodles &amp; Company (@NoodlesCareers), Bob Evans R… https://t.co/LgH10SFP1J",1106192345752453120,22454456,healthy,oh
2335,,Thu Mar 14 13:53:52 +0000 2019,"Omaha, NE",,Noodles and Company,tmj_NEO_HRTA,"Looking to join EmployBridge (@RemedyStaffing), Noodles &amp; Company (@NoodlesCareers), or 99 Restaurants (@99careers)… https://t.co/D6OdCKRZ6d",1106191718737567744,99827188,healthy,ne
2336,,Thu Mar 14 13:49:53 +0000 2019,,,Noodles and Company,PADHumphrey,Don't forget to join us today at 12:15 in room 346 for Pondering with Pucillo!!! Learn about the future docket of t… https://t.co/lx7wk5Oe2R,1106190715413880832,797334282,healthy,probably not us
2337,,Thu Mar 14 13:47:27 +0000 2019,"Arlington, VA",,Noodles and Company,tmj_VAA_HRTA,"We have 211 jobs open today at Compass Group USA (@CompassUSAJobs), Panera Bread (@PaneraCareers), Noodles &amp; Compan… https://t.co/hgXFOcNtsk",1106190105067175936,99652143,healthy,va
2338,,Thu Mar 14 13:47:17 +0000 2019,Indiana,,Noodles and Company,tmj_in_hrta,"We have 218 jobs open today at Compass Group USA (@CompassUSAJobs), Love's Travel Stops &amp; Country Stores (… https://t.co/6Gwldalj7O",1106190062960562177,88181237,healthy,in
2339,,Thu Mar 14 13:19:16 +0000 2019,"Madison, WI",,Noodles and Company,tmj_mad_hrta,"Check out the 266 latest openings at Guckenheimer (@GuckenheimerJob), Noodles &amp; Company (@NoodlesCareers), Five Guy… https://t.co/7S28Fctsyk",1106183010498408448,24599227,healthy,wi
2340,,Thu Mar 14 13:17:36 +0000 2019,Nebraska,,Noodles and Company,tmj_ne_hrta,"Check out the 26 latest openings at Noodles &amp; Company (@NoodlesCareers), 99 Restaurants (@99careers), Aramark, and more.",1106182592104038402,88254862,healthy,ne
2341,,Thu Mar 14 13:12:06 +0000 2019,"Wilmington, NC",,Noodles and Company,tmj_wil_hrta,"Now hiring for 52 job opportunities at Noodles &amp; Company (@NoodlesCareers), Red Lobster (@WorkRedLobster), Five Sta… https://t.co/uac8L7nfJu",1106181207681716224,23307232,healthy,nc
2342,,Thu Mar 14 13:02:34 +0000 2019,Tennessee,,Noodles and Company,tmj_tn_hrta,"Check out the 227 latest openings at EmployBridge (@RemedyStaffing), Noodles &amp; Company (@NoodlesCareers), Panda Res… https://t.co/zk4Kmhxrql",1106178809420636161,88304630,healthy,tn
2343,,Thu Mar 14 12:08:58 +0000 2019,"Norfolk area, VA",,Noodles and Company,tmj_orf_hrta,"We have 305 jobs open today at BJ's Restaurants, Inc. (@workatbjs), Noodles &amp; Company (@NoodlesCareers), Aramark, and more.",1106165318827667460,22730342,healthy,va
